price,manufacturer_country,age,mileage,category,leather_interior,fuel_type,engine_volume,turbo,gear_box_type,drive_wheels,steering_side,doors,airbags
44843,South Korea,4,105743,Universal,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
12544,Germany,8,103000,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,0
9543,USA,6,101512,Hatchback,Yes,Petrol,1.0,No,Automatic,Front,Left,4-5,4
7840,Japan,22,198000,Jeep,No,Petrol,1.8,No,Automatic,4X4,Left,4-5,4
5425,,13,98329,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
34184,Germany,7,238448,Jeep,Yes,Diesel,3.0,No,Automatic,4X4,Left,4-5,12
11917,Germany,16,100000,Universal,No,Petrol,2.2,No,Automatic,Front,Left,4-5,4
37730,South Korea,5,161052,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
26657,South Korea,4,32000,Sedan,No,Petrol,2.0,No,Tiptronic,Front,Left,4-5,6
18817,South Korea,9,122000,Hatchback,Yes,Petrol,1.6,No,Tiptronic,Front,Left,2-3,8
17249,South Korea,9,86000,Sedan,No,Petrol,2.4,No,Automatic,Front,Left,>5,0
4077,Germany,22,250000,Sedan,No,Cng,2.0,No,Automatic,Front,Left,4-5,0
10349,Japan,16,180000,Sedan,No,Petrol,1.3,No,Automatic,Front,Right,4-5,4
12858,Japan,9,139000,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Right,4-5,6
16778,South Korea,11,55857,Minivan,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
6896,Germany,16,189000,Minivan,No,Lpg,1.9,No,Tiptronic,Front,Left,>5,6
16935,South Korea,4,238025,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
37633,Germany,9,144000,Sedan,Yes,Petrol,2.0,Yes,Automatic,Rear,Left,4-5,6
20385,Germany,10,85294,Jeep,Yes,Diesel,3.0,No,Automatic,4X4,Left,4-5,12
10349,,12,74277,Jeep,Yes,Diesel,2.7,No,Automatic,Front,Left,4-5,4
29479,Germany,8,134000,Sedan,Yes,Petrol,1.8,No,Tiptronic,Rear,Left,4-5,12
1490,South Korea,6,176688,Sedan,Yes,Petrol,2.4,No,Automatic,Front,Left,4-5,12
7840,Japan,16,160250,Hatchback,No,Petrol,1.3,No,Variator,Front,Right,4-5,5
10349,Japan,17,147000,Hatchback,No,Petrol,1.5,No,Automatic,4X4,Left,4-5,2
3450,USA,7,135451,Sedan,Yes,Hybrid,2.0,No,Automatic,Front,Left,4-5,12
22894,South Korea,3,49646,Sedan,Yes,Petrol,3.3,No,Automatic,Front,Left,4-5,12
23408,South Korea,11,151000,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
29006,South Korea,5,18071,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
11770,South Korea,10,56554,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
12544,Germany,15,250000,Sedan,Yes,Petrol,2.4,No,Automatic,Rear,Left,4-5,4
26149,South Korea,6,80377,Sedan,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
11300,Japan,11,182000,Jeep,No,Petrol,2.5,No,Tiptronic,4X4,Left,4-5,12
10506,South Korea,7,89000,Sedan,Yes,Hybrid,2.4,No,Automatic,Front,Left,4-5,10
2352,Germany,10,232554,Sedan,Yes,Diesel,3.0,No,Automatic,4X4,Left,4-5,0
19416,USA,9,152587,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
1411,Germany,6,219232,Hatchback,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,12
43592,Japan,4,11000,Jeep,No,Petrol,2.5,No,Tiptronic,4X4,Left,4-5,6
3136,South Korea,3,30333,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,12
6899,Germany,21,320000,Sedan,No,Diesel,2.2,Yes,Manual,Rear,Left,4-5,4
12544,Japan,14,193000,Hatchback,Yes,Hybrid,1.5,No,Automatic,Front,Left,4-5,0
13485,USA,9,117000,Sedan,Yes,Petrol,2.0,No,Tiptronic,Front,Left,4-5,12
22580,Japan,7,135000,Hatchback,Yes,Petrol,1.8,No,Variator,Front,Left,4-5,7
16621,Japan,16,273094,Hatchback,No,Petrol,2.4,No,Automatic,Front,Left,4-5,4
10036,Japan,9,13000,Sedan,No,Hybrid,1.5,No,Automatic,Front,Right,4-5,0
14113,Germany,5,61410,Sedan,Yes,Petrol,2.0,No,Automatic,4X4,Left,4-5,12
15994,USA,11,228800,Jeep,No,Petrol,3.7,No,Automatic,4X4,Left,4-5,8
16935,Germany,11,17000,Jeep,Yes,Petrol,3.0,No,Tiptronic,4X4,Left,4-5,10
6272,Germany,18,250000,Hatchback,No,Petrol,2.0,No,Automatic,Front,Left,4-5,8
17876,South Korea,8,117000,Sedan,Yes,Petrol,1.8,No,Tiptronic,Front,Left,4-5,12
13877,South Korea,9,108931,Sedan,Yes,Petrol,1.4,No,Automatic,Front,Left,4-5,4
4077,USA,14,55790,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
2666,Germany,7,85328,Jeep,Yes,Petrol,3.0,No,Automatic,4X4,Left,4-5,12
13172,Germany,12,166000,Universal,No,Diesel,1.7,Yes,Manual,Front,Left,4-5,4
14454,South Korea,10,140000,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
15681,Germany,8,156000,Sedan,No,Petrol,2.5,No,Tiptronic,Front,Left,4-5,8
14113,Germany,12,180000,Sedan,No,Petrol,3.0,No,Tiptronic,Rear,Left,4-5,6
24709,South Korea,10,155000,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
47042,USA,10,127000,Sedan,Yes,Petrol,3.6,No,Automatic,Rear,Left,2-3,0
10663,Japan,20,216000,Jeep,Yes,Petrol,2.0,No,Manual,4X4,Right,4-5,6
21953,Germany,14,220000,Sedan,Yes,Diesel,3.0,Yes,Tiptronic,Rear,Left,4-5,12
14113,Japan,13,150000,Sedan,Yes,Petrol,1.5,No,Automatic,Front,Left,4-5,8
19601,Japan,9,68000,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Left,4-5,9
24327,,7,158423,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
18158,Germany,9,127000,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,6
16621,Japan,7,93000,Sedan,No,Petrol,1.8,No,Automatic,Front,Left,4-5,12
1254,Japan,8,275530,Sedan,Yes,Petrol,2.0,No,Automatic,4X4,Left,4-5,0
43128,South Korea,5,116365,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
11200,Germany,16,246000,Sedan,Yes,Petrol,3.0,No,Automatic,Rear,Left,4-5,6
39201,Japan,10,160000,Jeep,Yes,Petrol,3.5,No,Tiptronic,Rear,Left,4-5,8
23082,Japan,8,87000,Hatchback,Yes,Hybrid,1.5,No,Automatic,Front,Left,4-5,4
20171,South Korea,10,191668,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
6500,Japan,7,71000,Hatchback,No,Petrol,1.2,No,Automatic,Front,Right,4-5,4
14113,Germany,17,174000,Sedan,Yes,Cng,2.5,No,Tiptronic,Rear,Right,4-5,12
15994,Japan,15,122439,Minivan,No,Cng,3.0,No,Automatic,Front,Right,4-5,10
38609,South Korea,5,121000,Universal,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
21940,,8,147219,Pickup,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
17844,Japan,8,88300,Hatchback,Yes,Petrol,1.5,No,Automatic,Front,Left,4-5,4
24462,Germany,13,142000,Sedan,Yes,Petrol,3.5,No,Tiptronic,4X4,Left,4-5,12
10492,Japan,13,278000,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Right,4-5,6
10036,Germany,16,123456,Hatchback,Yes,Petrol,2.0,No,Tiptronic,Front,Left,4-5,6
17562,USA,6,195200,Sedan,No,Petrol,2.5,No,Tiptronic,Front,Left,4-5,8
18033,Japan,9,202000,Sedan,Yes,Hybrid,1.5,No,Variator,Front,Left,4-5,4
9408,Japan,7,128000,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,0
30856,,8,126148,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
18817,Japan,8,86400,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,14
26657,USA,2,74000,Jeep,No,Petrol,1.5,No,Tiptronic,Front,Left,4-5,9
15822,South Korea,11,81384,Coupe,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
22715,Japan,9,40740,Hatchback,Yes,Petrol,1.5,No,Automatic,Front,Left,4-5,4
15681,South Korea,10,276800,Sedan,No,Petrol,1.8,No,Tiptronic,Front,Left,4-5,5
1333,Japan,9,106280,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
19707,South Korea,9,123000,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
5488,Japan,7,339710,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
2509,Sweden,8,169138,Jeep,Yes,Petrol,3.2,No,Automatic,4X4,Left,4-5,12
15053,South Korea,11,70338,Jeep,Yes,Diesel,2.2,No,Automatic,Front,Left,4-5,4
21326,Germany,5,34058,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,12
7213,Japan,18,240000,Hatchback,No,Petrol,1.5,No,Tiptronic,Front,Right,4-5,0
42337,Germany,13,160350,Jeep,Yes,Petrol,3.0,Yes,Tiptronic,4X4,Left,4-5,16
21768,USA,9,153561,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
13172,USA,12,164600,Jeep,Yes,Hybrid,2.5,No,Automatic,Front,Left,4-5,10
21012,South Korea,7,90000,Jeep,Yes,Petrol,2.4,No,Tiptronic,4X4,Left,4-5,12
7370,USA,16,111111,Jeep,No,Cng,3.7,No,Tiptronic,4X4,Left,4-5,5
18817,Germany,14,143000,Cabriolet,Yes,Petrol,3.0,No,Tiptronic,Rear,Left,2-3,8
5645,USA,14,48524,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
13799,USA,17,223000,Goods Wagon,No,Diesel,1.8,No,Manual,Front,Left,2-3,2
21326,Japan,8,204800,Sedan,No,Petrol,2.5,No,Automatic,Front,Left,4-5,0
10192,Japan,6,40386,Sedan,Yes,Hybrid,2.5,No,Automatic,Front,Left,4-5,12
31524,USA,10,199500,Jeep,Yes,Diesel,3.0,No,Automatic,Front,Left,4-5,4
18000,Japan,11,134000,Minivan,No,Petrol,2.4,No,Automatic,Front,Right,4-5,2
13987,USA,9,180000,Sedan,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
13172,USA,8,147000,Sedan,No,Petrol,1.4,Yes,Tiptronic,Front,Left,4-5,10
23521,Japan,8,116800,Hatchback,Yes,Petrol,2.5,No,Tiptronic,4X4,Left,4-5,6
21739,USA,7,177103,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
3058,USA,7,151411,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,12
9095,Japan,11,18000,Sedan,No,Petrol,1.0,No,Variator,Front,Right,4-5,12
7700,Japan,16,154000,Sedan,No,Petrol,1.5,No,Automatic,Front,Right,4-5,8
22649,,10,131114,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
10663,South Korea,6,310886,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
5175,Germany,20,20000,Sedan,No,Petrol,2.6,No,Automatic,Rear,Left,4-5,5
7213,Japan,19,187000,Sedan,Yes,Petrol,3.0,No,Automatic,4X4,Right,4-5,4
16308,South Korea,8,92000,Sedan,Yes,Petrol,2.4,No,Tiptronic,Front,Left,4-5,8
20071,Japan,8,56000,Hatchback,No,Petrol,1.8,No,Tiptronic,Front,Left,4-5,12
16465,South Korea,6,35167,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,8
40556,South Korea,4,82430,Jeep,Yes,Diesel,1.7,No,Automatic,Front,Left,4-5,4
14113,Japan,8,90000,Coupe,No,Hybrid,1.5,No,Manual,Front,Left,2-3,4
17747,South Korea,9,225117,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
17249,South Korea,8,92800,Sedan,No,Petrol,1.8,No,Automatic,Front,Left,4-5,0
7840,Germany,21,145000,Coupe,No,Cng,2.0,No,Tiptronic,Rear,Right,2-3,4
8320,South Korea,14,149691,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
11917,Japan,9,13000,Hatchback,Yes,Hybrid,1.3,No,Automatic,Front,Right,4-5,2
4000,Japan,18,12323,Coupe,No,Petrol,1.2,No,Manual,Front,Left,2-3,4
20005,,10,166850,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
13000,USA,21,250000,Microbus,No,Diesel,2.4,Yes,Manual,Rear,Left,4-5,1
24283,USA,7,146644,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
17484,South Korea,10,103453,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
7213,Japan,18,95000,Sedan,No,Petrol,2.3,No,Automatic,Front,Left,4-5,6
4077,USA,8,196590,Hatchback,Yes,Hybrid,1.4,No,Automatic,Front,Left,4-5,12
5018,South Korea,8,294034,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,12
47042,Germany,6,59200,Sedan,Yes,Petrol,3.5,Yes,Tiptronic,Rear,Left,4-5,10
15053,USA,8,173000,Sedan,Yes,Hybrid,2.0,No,Automatic,Front,Left,4-5,8
22580,Japan,13,166000,Pickup,No,Diesel,2.5,Yes,Manual,4X4,Left,4-5,2
13172,South Korea,10,109000,Sedan,No,Petrol,1.6,No,Tiptronic,Front,Left,4-5,4
25089,Italy,6,28000,Hatchback,Yes,Petrol,1.4,Yes,Manual,Front,Left,2-3,12
16894,South Korea,11,71202,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
30151,South Korea,6,143278,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
15800,South Korea,9,97000,Sedan,No,Petrol,2.4,No,Tiptronic,Front,Left,4-5,12
1568,Japan,12,95000,Hatchback,No,Petrol,1.5,No,Automatic,Front,Right,4-5,4
30564,,5,153404,Jeep,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
1960,South Korea,8,53386,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,12
21009,USA,11,198000,Goods Wagon,No,Diesel,2.4,Yes,Manual,Rear,Left,4-5,2
24305,Japan,9,246400,Sedan,Yes,Petrol,3.5,No,Automatic,Front,Left,4-5,8
15681,South Korea,5,317106,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
20385,Japan,9,190000,Sedan,No,Petrol,1.8,No,Automatic,Front,Left,4-5,8
17876,South Korea,10,55000,Hatchback,Yes,Petrol,1.6,No,Tiptronic,Front,Left,4-5,12
18817,Germany,7,72000,Sedan,Yes,Petrol,1.8,Yes,Automatic,Front,Left,4-5,12
15994,Japan,11,121000,Sedan,No,Petrol,2.5,No,Tiptronic,Front,Left,4-5,12
36730,South Korea,5,113006,Jeep,Yes,Diesel,1.7,No,Automatic,Front,Left,4-5,4
25744,USA,5,113509,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
14113,South Korea,7,60704,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
10349,Germany,22,280000,Sedan,No,Petrol,2.0,No,Manual,Rear,Left,4-5,6
5645,,13,76800,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
23521,Germany,13,177000,Universal,No,Diesel,2.2,Yes,Tiptronic,Rear,Left,4-5,12
22649,South Korea,11,151281,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
13015,South Korea,11,73401,Minivan,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
7527,Japan,19,187000,Hatchback,No,Petrol,1.5,No,Variator,Front,Right,4-5,2
25089,South Korea,4,23000,Sedan,No,Petrol,2.0,No,Tiptronic,Rear,Left,4-5,8
21953,Japan,9,24000,Hatchback,No,Lpg,1.8,No,Variator,Front,Left,4-5,8
9408,Germany,13,233000,Goods Wagon,No,Lpg,1.4,No,Manual,Front,Left,4-5,2
21953,Japan,7,87000,Sedan,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,10
17346,USA,7,74422,Hatchback,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
8311,USA,12,52472,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
7840,Japan,16,192000,Sedan,No,Petrol,2.0,Yes,Automatic,4X4,Right,4-5,4
25089,USA,5,29000,Sedan,Yes,Petrol,1.4,Yes,Tiptronic,Front,Left,4-5,12
24512,Japan,6,111649,Hatchback,Yes,Petrol,1.5,No,Automatic,Front,Left,4-5,4
10663,Japan,7,115000,Sedan,No,Hybrid,1.5,No,Automatic,Front,Right,4-5,2
6272,Japan,22,187000,Universal,Yes,Petrol,2.5,No,Automatic,4X4,Right,4-5,4
9565,Japan,9,285186,Sedan,Yes,Petrol,3.5,No,Automatic,Front,Left,4-5,12
12544,,14,210000,Hatchback,No,Petrol,1.6,No,Manual,Front,Left,4-5,4
11917,Japan,16,136800,Minivan,No,Petrol,2.4,No,Automatic,4X4,Right,4-5,2
12858,Japan,16,180000,Jeep,Yes,Petrol,2.0,No,Automatic,4X4,Right,4-5,8
26343,Japan,6,47128,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,8
19757,South Korea,11,115028,Jeep,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
23207,Germany,5,27000,Sedan,Yes,Petrol,1.8,Yes,Tiptronic,Front,Left,4-5,6
30420,Germany,9,198211,Jeep,Yes,Diesel,3.0,Yes,Tiptronic,4X4,Left,4-5,12
13485,Germany,18,245000,Sedan,No,Diesel,2.7,No,Automatic,Rear,Left,4-5,4
4300,Germany,19,272109,Goods Wagon,Yes,Petrol,1.6,No,Automatic,Front,Right,4-5,2
19130,Japan,9,254400,Sedan,Yes,Hybrid,1.5,No,Automatic,Front,Left,4-5,12
10506,Japan,4,45022,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,12
21953,Japan,5,48738,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
3607,Japan,10,181722,Sedan,Yes,Petrol,3.5,No,Automatic,4X4,Left,4-5,12
10349,Japan,10,125000,Hatchback,No,Hybrid,1.3,No,Automatic,Front,Right,4-5,2
15994,South Korea,5,93000,Sedan,No,Petrol,2.4,No,Automatic,Front,Left,4-5,12
42052,South Korea,5,122184,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
16621,Japan,8,103000,Hatchback,No,Hybrid,1.5,No,Variator,Front,Left,4-5,4
22266,South Korea,10,120805,Minivan,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
18817,South Korea,10,180800,Sedan,Yes,Petrol,2.0,Yes,Automatic,Front,Left,4-5,12
5645,Germany,19,150000,Hatchback,No,Petrol,2.0,No,Automatic,Front,Right,4-5,8
12880,South Korea,11,97132,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
13799,Germany,7,85000,Sedan,Yes,Petrol,1.8,Yes,Tiptronic,Front,Left,4-5,8
25089,Germany,13,213000,Jeep,Yes,Diesel,3.0,Yes,Tiptronic,4X4,Left,4-5,8
12858,USA,8,86000,Sedan,No,Petrol,1.6,No,Variator,Front,Left,4-5,10
20071,South Korea,6,57000,Sedan,Yes,Petrol,1.8,No,Tiptronic,Front,Left,4-5,12
6586,Japan,16,198000,Sedan,No,Petrol,3.0,No,Manual,Front,Left,4-5,0
23414,USA,6,60000,Jeep,Yes,Diesel,2.2,No,Automatic,Front,Left,4-5,4
11895,USA,7,60550,Sedan,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
18817,Italy,8,85000,Hatchback,Yes,Petrol,1.4,Yes,Tiptronic,Front,Right,4-5,12
13642,USA,6,35762,Jeep,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
11917,Germany,12,140000,Goods Wagon,No,Diesel,1.7,No,Manual,Front,Left,4-5,12
36692,Germany,13,172000,Jeep,Yes,Diesel,3.0,Yes,Tiptronic,4X4,Left,4-5,12
10192,Germany,10,332243,Jeep,Yes,Diesel,3.0,No,Automatic,4X4,Left,4-5,12
10663,South Korea,6,280622,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
33823,,8,146130,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
25716,Japan,11,192000,Sedan,Yes,Petrol,3.5,No,Tiptronic,Rear,Left,4-5,0
16719,Japan,8,154400,Hatchback,Yes,Hybrid,1.5,No,Automatic,Front,Left,4-5,4
4700,Germany,22,145000,Sedan,No,Petrol,1.6,No,Manual,Front,Left,2-3,2
13172,USA,7,134400,Sedan,Yes,Petrol,2.0,No,Tiptronic,Front,Left,4-5,8
12544,Japan,10,140000,Hatchback,No,Petrol,1.3,No,Variator,Front,Right,4-5,4
45210,South Korea,4,123833,Jeep,Yes,Diesel,1.7,No,Automatic,Front,Left,4-5,4
13485,Germany,15,237000,Sedan,No,Petrol,2.0,No,Manual,Rear,Left,4-5,6
9408,Japan,19,200000,Minivan,No,Lpg,2.4,No,Tiptronic,Front,Right,4-5,2
7527,USA,14,77588,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
17562,Germany,19,160000,Sedan,Yes,Petrol,2.6,No,Tiptronic,Rear,Left,4-5,8
21012,Japan,10,268800,Hatchback,Yes,Petrol,1.8,No,Variator,Front,Left,4-5,6
4861,Germany,22,199090,Hatchback,No,Petrol,1.2,No,Manual,Front,Left,2-3,4
14113,Germany,16,180000,Microbus,No,Diesel,2.2,Yes,Manual,Rear,Left,4-5,2
16308,Japan,4,45488,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
20071,USA,9,280000,Sedan,Yes,Plug-In Hybrid,1.4,No,Variator,Front,Left,4-5,12
27598,Germany,7,113000,Jeep,Yes,Petrol,2.0,Yes,Tiptronic,4X4,Left,4-5,12
36899,South Korea,7,105461,Minivan,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
28532,Japan,2,25000,Hatchback,Yes,Petrol,1.5,No,Automatic,Front,Left,4-5,4
3058,Japan,5,90043,Sedan,Yes,Petrol,2.4,No,Automatic,Front,Left,4-5,12
15681,Japan,17,131000,Minivan,No,Lpg,3.5,No,Tiptronic,Rear,Right,4-5,2
15681,Japan,15,120500,Minivan,No,Petrol,2.4,No,Automatic,Front,Right,4-5,8
19444,South Korea,8,73600,Sedan,Yes,Petrol,1.6,Yes,Automatic,Front,Left,2-3,6
21953,Japan,7,78400,Sedan,Yes,Petrol,1.5,No,Variator,Front,Left,4-5,6
14279,South Korea,6,176247,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
8624,Japan,16,190000,Hatchback,No,Petrol,1.5,No,Variator,Front,Right,4-5,2
36065,Germany,9,184000,Sedan,Yes,Petrol,2.0,Yes,Tiptronic,Rear,Left,4-5,12
24709,,9,86651,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
20385,Japan,9,193600,Hatchback,No,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
37611,,5,76553,Jeep,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
20297,,10,110000,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
13799,Germany,15,218000,Sedan,Yes,Petrol,2.5,No,Tiptronic,Rear,Left,4-5,2
14740,USA,14,54000,Jeep,Yes,Diesel,2.0,No,Tiptronic,Rear,Left,4-5,6
13328,Japan,11,236000,Sedan,No,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
15257,South Korea,11,147079,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
31361,Japan,6,268800,Sedan,No,Hybrid,1.8,No,Variator,Front,Left,4-5,10
6272,Japan,19,165000,Hatchback,No,Lpg,1.5,No,Tiptronic,Front,Right,4-5,4
32929,USA,16,150000,Microbus,No,Diesel,2.0,Yes,Manual,Front,Left,2-3,2
23521,South Korea,4,30400,Sedan,Yes,Petrol,2.4,No,Tiptronic,Front,Left,4-5,10
8467,Japan,20,150346,Hatchback,No,Petrol,1.3,No,Variator,Front,Right,4-5,4
37633,Germany,7,68006,Sedan,Yes,Diesel,3.0,No,Automatic,4X4,Left,4-5,12
2274,Japan,7,127669,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,12
10349,Germany,19,145000,Sedan,No,Petrol,2.0,No,Tiptronic,Rear,Left,4-5,6
4234,Japan,7,208702,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
45542,South Korea,7,55112,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
19278,,10,130663,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
23521,USA,9,188000,Hatchback,No,Plug-In Hybrid,1.4,No,Automatic,Front,Left,4-5,10
12544,Germany,6,270000,Sedan,No,Petrol,1.6,No,Manual,Front,Left,4-5,2
32578,South Korea,7,131084,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
6429,Japan,6,115858,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,12
14583,Japan,3,29682,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,12
24283,USA,6,109497,Jeep,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
26108,,8,111307,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
4391,South Korea,4,103470,Sedan,Yes,Hybrid,1.6,No,Automatic,Front,Left,4-5,12
10036,Japan,14,257000,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Right,4-5,8
27294,USA,11,81256,Jeep,Yes,Petrol,2.4,No,Automatic,Front,Left,4-5,4
11604,Germany,20,275000,Sedan,No,Diesel,2.2,Yes,Automatic,Rear,Left,4-5,4
22894,Germany,8,135000,Sedan,Yes,Petrol,2.0,Yes,Manual,Front,Left,4-5,8
7527,Japan,18,250000,Minivan,No,Petrol,2.0,No,Variator,Front,Right,4-5,2
18817,South Korea,7,110000,Hatchback,No,Petrol,2.0,No,Tiptronic,Front,Left,4-5,6
25089,Germany,13,157000,Coupe,Yes,Petrol,3.0,Yes,Automatic,Rear,Left,2-3,10
14740,USA,7,90000,Hatchback,Yes,Petrol,2.0,No,Tiptronic,Front,Left,4-5,12
23521,Japan,13,190000,Jeep,Yes,Hybrid,3.3,No,Automatic,4X4,Left,4-5,12
14269,Japan,4,48035,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,12
15681,Germany,14,304000,Sedan,Yes,Petrol,3.2,No,Tiptronic,4X4,Left,4-5,12
1490,USA,8,131272,Jeep,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,12
18503,UK,9,75000,Jeep,Yes,Petrol,1.6,Yes,Manual,Front,Left,4-5,8
41400,USA,6,70003,Jeep,Yes,Diesel,2.2,No,Automatic,Front,Left,4-5,4
13485,USA,15,135000,Minivan,No,Lpg,3.3,No,Automatic,Front,Left,4-5,12
11917,Japan,11,200000,Coupe,Yes,Hybrid,1.5,No,Manual,Front,Right,2-3,8
21326,Germany,12,111111,Sedan,Yes,Petrol,3.5,No,Automatic,4X4,Left,4-5,0
5018,Japan,15,300000,Sedan,No,Hybrid,1.5,No,Automatic,Front,Left,4-5,6
